clip,title,prompt
209,Selka embiste,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (grey-blue eyes, scar over her left eye). Props: @HojaSelka. Shot/lens: newly human again, she charges the colossus. Camera: handheld running with her, the monster filling frame. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: her blade-light against the vast glow. Action: newly broken and human again, @SelkaGeneral takes up her @HojaSelka and hurls herself at the @Parasito to cover Stella's rescue — fury and grief fused on her face. Mood: doomed courage. Audio: SFX only — her war-cry, the charge. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
209A,Selka esquiva los embates,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (grey-blue eyes, scar over her left eye), @Parasito. Props: @HojaSelka. Shot/lens: she weaves the colossal limbs as she charges in. Camera: vertiginous, the giant's strikes filling frame. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: wild stolen-light, her blade a thread against it. Action: @SelkaGeneral charges the @Parasito, ducking and rolling under colossal sweeps of light that crater the floor around her, closing the distance with reckless fury, her @HojaSelka raised. Mood: reckless courage. Audio: SFX only — colossal impacts, her sprint, a war-cry. No music. Negative: no blood, no gore, no guns, no firearms, no on-screen text, no watermark."
210,le secciona el brazo (sin sangre),"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (grey-blue eyes, scar over her left eye), @Parasito. Shot/lens: a sweep of light severs her arm; she falls. Camera: impact frame + the camera dropping with her. Cauterized by light, no blood. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: the searing light-sweep, the wound cauterized to glowing edges. Action: the @Parasito, almost without noticing, severs @SelkaGeneral's arm with a sweep of light (cauterized, no blood); she crashes down, maimed but alive — her face: pain, and beneath it, relief at the seconds she bought. Mood: sacrifice. Audio: SFX only — a searing strike, a hard fall, her cry. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
210A,Selka cae manca (detalle),"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (grey-blue eyes, scar over her left eye). Shot/lens: detail of the cauterized stump glowing; she crashes down. Camera: the camera drops with her, impact frame. Cauterized by light, no blood. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: the wound sealed in glowing, no blood. Action: @SelkaGeneral crashes to the floor, the stump of her arm cauterized to a glowing seal (no blood); her face twists in pain and then, beneath it, fierce relief — she bought the seconds. Mood: sacrifice landing. Audio: SFX only — a hard fall, a sharp cry, the roar above. No music. Negative: no blood, no gore, no guns, no firearms, no on-screen text, no watermark."
211,"entra Theron / ""ahí estás""","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @Theron, @Parasito. Shot/lens: a bulkhead explodes; Theron enters, low-angle heroic. Camera: push to his face seeing his prey at last. Light: the breach blast, the monster's glow on him. Action: a bulkhead blows inward and @Theron strides in — and sees the creature with his own eyes; twenty thousand years, and his prey finally has a face. Dialogue (@Theron): ""There you are."" Mood: the hunter's reckoning. Audio: SFX only — an explosion, his low voice, the roar. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
212,Theron aguanta la línea (acción ×2),"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @Theron, @Parasito. Shot/lens: man-versus-colossus, Theron buying seconds. Camera: speed-ramped, brutal exchanges. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: clashing light, the hall ablaze. Action: @Theron throws himself at the @Parasito, weaving its colossal strikes, holding the line to buy the others time — a single hunter against a mountain of light. Mood: ferocious, doomed-but-defiant. Audio: SFX only — colossal impacts, his effort, the roar. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
213,Brog y Nima entran,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @Brog, @Nima. Shot/lens: the two pour through the breach toward the fallen. Camera: fast handheld, dust and light. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: breach-light, debris. Action: @Brog and @Nima charge in through the breach while @Theron holds the monster, racing for the two fallen sisters. Mood: desperate rescue. Audio: SFX only — running, shouting, the battle behind. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
214,sacan a Stella y a Selka,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @Brog, @Nima, @StellaTeñida (coma), @SelkaGeneral (manca, grey-blue eyes, scar over her left eye), @Vosk. Shot/lens: Brog lifts Stella; Nima carries Selka; Vosk covers the door. Camera: running handheld of the extraction. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: chaos, the monster's glow behind. Action: @Brog scoops @StellaTeñida (in coma) like a feather; @Nima carries the maimed @SelkaGeneral; @Vosk covers them from the doorway — he made it after all. Mood: survival snatched from doom. Audio: SFX only — running, shouted orders, the roar behind. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
215,"""¡las tengo! ¡vámonos!""","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @Nima, @Theron, @Parasito. Shot/lens: Nima yells; Theron retreats backward, eyes on the monster. Camera: whip between Nima and the retreating Theron. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: the monster blazing behind. Action: @Nima screams for the exit; @Theron backs away from the @Parasito, never taking his eyes off it, the hall collapsing into light. Dialogue (@Nima): ""I've got them! MOVE!"" Mood: the line breaking, escape. Audio: SFX only — her shout, collapsing structure, the roar. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
215A,la sala se derrumba,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @Brog, @Nima, @StellaTeñida (coma), @SelkaGeneral (manca, grey-blue eyes, scar over her left eye), @Vosk. Props: @Parasito. Shot/lens: the hall collapses around them as they flee. Camera: running handheld, debris and light raining. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: collapsing structure, the monster blazing behind. Action: the throne hall caves in around @Brog, @Nima, @Vosk and the two fallen sisters as they run for the breach, columns of light and falling debris exploding behind them, the @Parasito's roar shaking everything. Mood: chaotic flight. Audio: SFX only — collapsing structure, running, a deafening roar. No music. Negative: no blood, no gore, no guns, no firearms, no on-screen text, no watermark."
216,(reservado / salida al cielo),"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. A blasted opening to the grey sky. Characters: @Brog, @Nima, @StellaTeñida (coma), @SelkaGeneral (manca, grey-blue eyes, scar over her left eye), @Vosk. Shot/lens: the group bursts out toward the open sky. Camera: fast forward track out of the collapsing hall. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: grey daylight ahead, fire behind. Action: the group breaks out of the collapsing throne hall toward the grey sky, the @Parasito's roar shaking the structure behind them. Mood: breathless escape. Audio: SFX only — running, collapsing stone, the roar. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
217,la nave-palacio se arranca,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @ErdiaRuinas — match its architecture, materials, colors; lush, detailed, painterly background. The sky over the ruined city. Characters: —. Props: @NavePalacio, @Orbe. Shot/lens: the palace tears free of the city and rises. Camera: crane up with the colossal ship, debris raining. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: dust and ship-light against grey sky. Action: the @NavePalacio tears free of the city, scattering debris, the @Orbe blazing in its core, and climbs into the sky over Erdia. Mood: colossal departure. Audio: SFX only — titanic engines, raining rubble. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
218,espectáculo: asciende sobre la ciudad,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @ErdiaRuinas — match its architecture, materials, colors; lush, detailed, painterly background. Characters: —. Props: @NavePalacio. Shot/lens: vast wide of the colossal ship dwarfing the ruined city. Camera: slow awe-struck tilt up. Light: the ship blotting the grey sky. Action: the @NavePalacio ascends over the broken city, impossibly vast, dwarfing everything below. Mood: dread, scale. Audio: SFX only — a deep ascending roar. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
219,abre un portal,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @ErdiaRuinas — match its architecture, materials, colors; lush, detailed, painterly background. The sky above. Characters: —. Props: @NavePalacio. Shot/lens: a slash of light opens in the sky ahead of the ship. Camera: push toward the opening portal. Light: a blinding tear of light. Action: the @NavePalacio opens a portal in the sky — a slash of light toward elsewhere, toward the next world it will empty. Mood: ominous, vast. Audio: SFX only — a tearing-space roar. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
220,no persigue / desaparece,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @ErdiaRuinas — match its architecture, materials, colors; lush, detailed, painterly background. Characters: —. Props: @NavePalacio. Shot/lens: the ship enters the portal; the sky closes. Camera: hold as it vanishes, then quiet. Light: the portal sealing, grey returning. Action: the @Parasito does not pursue Stella or Theron — it has what it came for; the @NavePalacio slides into the portal and vanishes, and the sky closes. Mood: eerie aftermath. Audio: SFX only — the roar cutting off, sudden silence. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
221,"Theron: ""por fin sé adónde va""","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @NodrizaInterior — match its architecture, materials, colors; lush, detailed, painterly background. The nodriza bridge. Characters: @Theron. Shot/lens: Theron watching the empty sky where the portal was. Camera: slow push, for once not lost. Light: cold bridge glow. Action: on the bridge @Theron stares at the spot where the portal was — for the first time in twenty thousand years, he is not lost. Dialogue (@Theron): ""Twenty thousand years hunting it. Now I know where it's taking it."" Mood: grim purpose, the hook for Peli 2. Audio: SFX only — a deep bridge hum. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
222,la enfermería / Stella en el tanque,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @NodrizaInterior — match its architecture, materials, colors; lush, detailed, painterly background. A quiet infirmary aboard the nodriza. Characters: @StellaTeñida (in coma), @NaioRescatado. Props: @TanqueSoporte. Shot/lens: Stella floating asleep in a life-support tank, Naio beside it. Camera: slow, mournful, quiet. Light: soft tank-glow in the dark. Action: in the infirmary @StellaTeñida floats asleep in a @TanqueSoporte, in a coma; @NaioRescatado sits beside the glass, unable to reach her. Mood: grief, stillness. Audio: SFX only — soft tank bubbling, a low hum. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
223,la brasa de Gix,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @NodrizaInterior — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @StellaTeñida (coma), @Gix. Shot/lens: primerísimo plano of a faint ember glow over her heart, inside the water. Camera: micro push to the dimming ember. Light: a tiny fading glow over her chest. Action: over @StellaTeñida's heart, inside the tank, a faint glow pulses — like an ember about to go out: @Gix, still inside, still holding her heart. Mood: fragile life. Audio: SFX only — a faint, slow ember pulse. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
224,"""es lo único que la sostiene""","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @NodrizaInterior — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @Theron, @StellaTeñida (coma). Shot/lens: Theron looking at the ember, grim. Camera: slow push to the tank. Light: the dimming ember. Action: @Theron looks at the failing ember and says the quiet truth. Dialogue (@Theron): ""That's the only thing keeping her alive. And it's fading."" Mood: the clock for Peli 2. Audio: SFX only — the ember pulse, his low voice. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
225,Selka manca entra,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @NodrizaInterior — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (manca, grey-blue eyes, scar over her left eye). Shot/lens: Selka enters, one arm gone, bandaged, hollowed. Camera: slow, holding her ruin. Light: soft tank-glow on her face. Action: @SelkaGeneral enters, one arm gone and bandaged, the face of someone who lost everything in a single night and doesn't yet know how to breathe with it. Mood: devastation, survival. Audio: SFX only — quiet steps, the tank hum. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
226,"""perdóname"" / la promesa","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @NodrizaInterior — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (manca, grey-blue eyes, scar over her left eye), @NaioRescatado. Shot/lens: she takes Naio's hand with her remaining one. Camera: intimate two-shot. Light: soft, low. Action: @SelkaGeneral goes to @NaioRescatado and takes his hand with her one remaining hand, swearing the oath that makes her the protagonist of what comes next. Dialogue (@SelkaGeneral): ""Forgive me. I'll go back. I'll save what's left of Erdia. I swear it by her."" Mood: broken resolve, inheritance. Audio: SFX only — her low voice, his breath. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
227,la mano en el cristal,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @NodrizaInterior — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (manca, grey-blue eyes, scar over her left eye), @StellaTeñida (coma). Props: @TanqueSoporte. Shot/lens: her palm flat on the cold glass over her sleeping sister's face. Camera: slow push to her hand and her sister's face through the glass. Light: tank-glow on both faces. Action: @SelkaGeneral presses her one palm to the cold glass of the @TanqueSoporte, over @StellaTeñida's sleeping face, and speaks to her. Dialogue (@SelkaGeneral): ""I didn't know it was you. Wake up. And let me say it to your face."" — (@StellaTeñida, faint coma-whisper V.O., echoing their mother): ""…a river that comes back."" Mood: aching hope — the river motif closing its circle. Audio: SFX only — a hand on glass, the faint ember pulse, a breath of a whisper. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
228,la brasa late / EL NODO DE ERDIA,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @NodrizaInterior — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @StellaTeñida (coma), @Gix. Shot/lens: insert on the ember; it pulses once more, faint but alive; cut to black. Camera: micro hold on the ember, then to black. Light: the tiny ember glow, the last light in frame. Action: inside the tank the ember of @Gix pulses once more — faint, but it pulses; cut to black. Title: EL NODO DE ERDIA. Mood: devastation with a thread of hope. Audio: SFX only — one faint ember pulse, then silence. No music. Negative: no blood, no gore, no guns, no watermark. (Only the end title ""EL NODO DE ERDIA"".)"
